Name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz database timezone,Type,Source,run_id,load_timestamp,source
Lubango Airport,Lubango,Angola,SDD,FNUB,-14.924699783325195,13.574999809265137,5778,1,N,Africa/Luanda,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Luena Airport,Luena,Angola,LUO,FNUE,-11.768099784851074,19.8976993560791,4360,1,N,Africa/Luanda,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Uige Airport,Uige,Angola,UGO,FNUG,-7.60306978225708,15.027799606323242,2720,1,N,Africa/Luanda,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Xangongo Airport,Xangongo,Angola,XGN,FNXA,-16.755399703979492,14.965299606323242,3635,1,N,Africa/Luanda,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Oyem Airport,Oyem,Gabon,OYE,FOGO,1.5431100130081177,11.58139991760254,2158,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Okondja Airport,Okondja,Gabon,OKN,FOGQ,-0.6652140021324158,13.673100471496582,1325,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lambarene Airport,Lambarene,Gabon,LBQ,FOGR,-0.7043889760971069,10.245699882507324,82,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bitam Airport,Bitam,Gabon,BMM,FOOB,2.0756399631500244,11.493200302124023,1969,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Port Gentil Airport,Port Gentil,Gabon,POG,FOOG,-0.7117390036582947,8.754380226135254,13,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Omboue Hopital Airport,Omboue Hospial,Gabon,OMB,FOOH,-1.5747300386428833,9.262689590454102,33,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Makokou Airport,Makokou,Gabon,MKU,FOOK,0.5792109966278076,12.890899658203123,1726,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Libreville Leon M'ba International Airport,Libreville,Gabon,LBV,FOOL,0.458600014448,9.4122800827,39,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,Gabon,MVB,FOON,-1.6561599969863892,13.437999725341797,1450,1,N,Africa/Libreville,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Principe Airport,Principe,Sao Tome and Principe,PCP,FPPR,1.6629400253295898,7.411739826202393,591,0,N,Africa/Sao_Tome,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
São Tomé International Airport,Sao Tome,Sao Tome and Principe,TMS,FPST,0.3781749904155731,6.712150096893311,33,0,N,Africa/Sao_Tome,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Beira Airport,Beira,Mozambique,BEW,FQBR,-19.79640007019043,34.90760040283203,33,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Inhambane Airport,Inhambane,Mozambique,INH,FQIN,-23.876399993896484,35.40850067138672,30,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lichinga Airport,Lichinga,Mozambique,VXC,FQLC,-13.274,35.2663,4505,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lumbo Airport,Lumbo,Mozambique,LFB,FQLU,-15.0331001282,40.6716995239,33,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Maputo Airport,Maputo,Mozambique,MPM,FQMA,-25.920799,32.572601,145,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mueda Airport,Mueda,Mozambique,MUD,FQMD,-11.672900199890137,39.5630989074707,2789,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mocímboa da Praia Airport,Mocimboa Da Praia,Mozambique,MZB,FQMP,-11.36180019378662,40.35490036010742,89,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Marrupa Airport,Marrupa,Mozambique,\N,FQMR,-13.225099563598633,37.55210113525391,2480,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Nacala Airport,Nacala,Mozambique,MNC,FQNC,-14.488200187683104,40.71220016479492,410,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Nampula Airport,Nampula,Mozambique,APL,FQNP,-15.105600357055664,39.28179931640625,1444,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Pemba Airport,Pemba,Mozambique,POL,FQPB,-12.991762161254885,40.52401351928711,331,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Quelimane Airport,Quelimane,Mozambique,UEL,FQQL,-17.855499267578125,36.86909866333008,36,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Songo Airport,Songo,Mozambique,\N,FQSG,-15.602700233459473,32.77320098876953,2904,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Chingozi Airport,Tete,Mozambique,TET,FQTT,-16.104799270629883,33.64020156860352,525,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Ulongwe Airport,Ulongwe,Mozambique,\N,FQUG,-14.70460033416748,34.35240173339844,4265,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Vilankulo Airport,Vilankulu,Mozambique,VNX,FQVL,-22.018400192260746,35.31330108642578,46,2,U,Africa/Maputo,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Alphonse Airport,Alphonse,Seychelles,\N,FSAL,-7.00478,52.7262,10,4,U,Indian/Mahe,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Desroches Airport,Desroches,Seychelles,DES,FSDR,-5.6967,53.6558,10,4,U,Indian/Mahe,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Farquhar Airport,Farquhar,Seychelles,\N,FSFA,-10.1096,51.176102,10,4,U,Indian/Mahe,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Seychelles International Airport,Mahe,Seychelles,SEZ,FSIA,-4.67434,55.521801,10,4,U,Indian/Mahe,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Praslin Airport,Praslin,Seychelles,PRI,FSPP,-4.3192901611328125,55.69139862060547,10,4,U,Indian/Mahe,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Coetivy Airport,Coetivy,Seychelles,\N,FSSC,-7.13457,56.278198,10,4,U,Indian/Mahe,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Abeche Airport,Abeche,Chad,AEH,FTTC,13.847000122070312,20.84429931640625,1788,1,N,Africa/Ndjamena,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Moundou Airport,Moundou,Chad,MQQ,FTTD,8.624409675598145,16.071399688720703,1407,1,N,Africa/Ndjamena,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
N'Djamena International Airport,N'djamena,Chad,NDJ,FTTJ,12.1337,15.034,968,1,N,Africa/Ndjamena,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Faya Largeau Airport,Faya-largeau,Chad,FYT,FTTY,17.91710090637207,19.111099243164062,771,1,N,Africa/Ndjamena,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Joshua Mqabuko Nkomo International Airport,Bulawayo,Zimbabwe,BUQ,FVBU,-20.017401,28.617901,4359,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Charles Prince Airport,Harare,Zimbabwe,\N,FVCP,-17.75160026550293,30.924699783325195,4845,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Buffalo Range Airport,Chiredzi,Zimbabwe,BFO,FVCZ,-21.008101,31.5786,1421,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Victoria Falls International Airport,Victoria Falls,Zimbabwe,VFA,FVFA,-18.09589958190918,25.839000701904297,3490,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Robert Gabriel Mugabe International Airport,Harare,Zimbabwe,HRE,FVHA,-17.931801,31.0928,4887,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kariba International Airport,Kariba,Zimbabwe,KAB,FVKB,-16.519800186157227,28.88500022888184,1706,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mutoko Airport,Mutoko,Zimbabwe,\N,FVMT,-17.431900024414062,32.18450164794922,3950,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mutare Airport,Mutare,Zimbabwe,UTA,FVMU,-18.997499465942,32.627201080322,3410,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Masvingo International Airport,Masvingo,Zimbabwe,MVZ,FVMV,-20.055299758911133,30.859100341796875,3595,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Zvishavane Airport,Zvishavane,Zimbabwe,\N,FVSH,-20.289499282836918,30.08819961547852,3012,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Thornhill Air Base,Gwert,Zimbabwe,GWE,FVTL,-19.436399459838867,29.861900329589844,4680,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Hwange National Park Airport,Hwange National Park,Zimbabwe,HWN,FVWN,-18.62989997863769,27.020999908447266,3543,2,U,Africa/Harare,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Chileka International Airport,Blantyre,Malawi,BLZ,FWCL,-15.679100036621094,34.9739990234375,2555,2,U,Africa/Blantyre,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Karonga Airport,Karonga,Malawi,KGJ,FWKA,-9.953570365905762,33.893001556396484,1765,2,U,Africa/Blantyre,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kasungu Airport,Kasungu,Malawi,KBQ,FWKG,-13.014599800109863,33.46860122680664,3470,2,U,Africa/Blantyre,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lilongwe International Airport,Lilongwe,Malawi,LLW,FWKI,-13.7894001007,33.78099823,4035,2,U,Africa/Blantyre,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mzuzu Airport,Mzuzu,Malawi,ZZU,FWUU,-11.444700241088867,34.01179885864258,4115,2,U,Africa/Blantyre,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Moshoeshoe I International Airport,Maseru,Lesotho,MSU,FXMM,-29.462299346923828,27.552499771118164,5348,2,U,Africa/Maseru,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mejametalana Airbase,Maseru,Lesotho,\N,FXMU,-29.304100036621094,27.50349998474121,5105,2,U,Africa/Maseru,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Ndjili International Airport,Kinshasa,Congo (Kinshasa),FIH,FZAA,-4.38575,15.4446,1027,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Ndolo Airport,Kinshasa,Congo (Kinshasa),NLO,FZAB,-4.32666015625,15.327500343323,915,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Muanda Airport,Muanda,Congo (Kinshasa),MNB,FZAG,-5.9308600425720215,12.351799964904783,89,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kitona Base Airport,Kitona Base,Congo (Kinshasa),\N,FZAI,-5.918059825897217,12.447699546813965,394,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bandundu Airport,Bandoundu,Congo (Kinshasa),FDU,FZBO,-3.3113200664520264,17.38170051574707,1063,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kikwit Airport,Kikwit,Congo (Kinshasa),KKW,FZCA,-5.035769939422607,18.785600662231445,1572,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mbandaka Airport,Mbandaka,Congo (Kinshasa),MDK,FZEA,0.0226000007242,18.2887001038,1040,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Gbadolite Airport,Gbadolite,Congo (Kinshasa),BDT,FZFD,4.253210067749023,20.97529983520508,1509,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Gemena Airport,Gemena,Congo (Kinshasa),GMA,FZFK,3.23536992073,19.7712993622,1378,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kotakoli Airport,Kotakoli,Congo (Kinshasa),KLI,FZFP,4.157639980316162,21.65089988708496,1801,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lisala Airport,Lisala,Congo (Kinshasa),LIQ,FZGA,2.17066,21.496901,1509,1,N,Africa/Kinshasa,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bangoka International Airport,Kisangani,Congo (Kinshasa),FKI,FZIC,0.481638997793,25.3379993439,1417,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Matari Airport,Isiro,Congo (Kinshasa),IRP,FZJH,2.8276100158691406,27.58830070495605,2438,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bunia Airport,Bunia,Congo (Kinshasa),BUX,FZKA,1.5657199621200562,30.220800399780277,4045,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Buta Zega Airport,Buta Zega,Congo (Kinshasa),BZU,FZKJ,2.818350076675415,24.793699264526367,1378,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Bukavu Kavumu Airport,Bukavu/kavumu,Congo (Kinshasa),BKY,FZMA,-2.3089799880981445,28.808799743652344,5643,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Goma International Airport,Goma,Congo (Kinshasa),GOM,FZNA,-1.670809984207153,29.238500595092773,5089,2,U,Africa/Kigali,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kindu Airport,Kindu,Congo (Kinshasa),KND,FZOA,-2.91917991638,25.9153995514,1630,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Lubumbashi International Airport,Lubumashi,Congo (Kinshasa),FBM,FZQA,-11.5913000107,27.5308990479,4295,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kolwezi Airport,Kolwezi,Congo (Kinshasa),KWZ,FZQM,-10.765899658203123,25.505699157714844,5007,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kalemie Airport,Kalemie,Congo (Kinshasa),FMI,FZRF,-5.8755598068237305,29.25,2569,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kamina Base Airport,Kamina Base,Congo (Kinshasa),KMN,FZSA,-8.642020225524902,25.252899169921875,3543,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kananga Airport,Kananga,Congo (Kinshasa),KGA,FZUA,-5.90005016327,22.4692001343,2139,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mbuji Mayi Airport,Mbuji-mayi,Congo (Kinshasa),MJM,FZWA,-6.121240139010001,23.5690002441,2221,2,U,Africa/Lubumbashi,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Modibo Keita International Airport,Bamako,Mali,BKO,GABS,12.5335,-7.94994,1247,0,N,Africa/Bamako,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Gao Airport,Gao,Mali,GAQ,GAGO,16.24839973449707,-0.0054560001008212,870,0,N,Africa/Bamako,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Kayes Dag Dag Airport,Kayes,Mali,KYS,GAKY,14.481200218200684,-11.404399871826172,164,0,N,Africa/Bamako,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Mopti Airport,Mopti,Mali,MZI,GAMB,14.5128002167,-4.07955980301,906,0,N,Africa/Bamako,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Timbuktu Airport,Tombouctou,Mali,TOM,GATB,16.730499267578125,-3.007580041885376,863,0,N,Africa/Bamako,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Tessalit Airport,Tessalit,Mali,\N,GATS,20.243000030517575,0.9773079752922058,1621,0,N,Africa/Bamako,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
Banjul International Airport,Banjul,Gambia,BJL,GBYD,13.338000297546388,-16.65220069885254,95,0,N,Africa/Banjul,airport,OurAirports,4c5cf1b2-1b68-4ed6-8b1d-3df6d338a5c5,2026-06-29 14:30:06,https://raw.githubusercontent.com/jpatokal/openflights/master/data/airports.dat
